"EXERCISE","SHEET","GROUPID","TEAMID","ASSIGNMENT","PHYSICAL_FILENAME","DELETE_TIMESTAMP"
"GdP23","02","04","19","4","20231113020630-Zahlen.fsproj.FileListAbsolute.txt","20231113020724"
"GdP23","02","04","19","4","20231113020630-Zahlen.fsproj.AssemblyReference.cache","20231113020726"
"GdP23","02","04","19","4","20231113020751-Zahlen.AssemblyInfoInputs.cache","20231115113041"
"GdP23","02","04","19","4","20231113020751-Zahlen.AssemblyInfo.fs","20231115113039"
"GdP23","02","04","19","4","20231113020751-Zahlen.fsproj.FileListAbsolute.txt","20231115113035"
"GdP23","02","04","19","4","20231113020751-Zahlen.fsproj.AssemblyReference.cache","20231115113033"
"GdP23","02","01","9","4","20231113043244-Zahlen.fs Aufgabe 4","20231113051503"
"GdP23","02","01","9","4","20231113051529-Zahlen.fs Aufgabe 4","20231113051705"
"GdP23","02","01","9","4","20231113051722-Zahlen.fs Aufgabe 4","20231113051930"
"GdP23","02","01","9","4","20231113051959-Zahlen.fs Aufgabe 4","20231113052138"
"GdP23","02","06","5","2","20231113060422-HV 4 Permafrostböden Cyusa Lucas.pdf","20231113060438"
"GdP23","02","06","5","4","20231113062509-Zahlen.fsproj","20231113062807"
"GdP23","02","01","10","4","20231113064648-Gdp_02_04_text_Lee.txt","20231113073316"
"GdP23","02","02","13","4","20231113070047-Zahlen.fs","20231113070131"
"GdP23","02","02","13","4","20231113070443-Zahlen.fs","20231113072324"
"GdP23","02","06","19","4","20231113070734-Zahlen.fs","20231113070830"
"GdP23","02","06","19","4","20231113070837-Zahlen.fs","20231113070916"
"GdP23","02","06","19","4","20231113070922-Zahlen.fs","20231113071047"
"GdP23","02","06","19","4","20231113071053-Zahlen.fs","20231113071207"
"GdP23","02","06","19","4","20231113071207-Zahlen.fs","20231113071213"
"GdP23","02","06","19","4","20231113071222-Zahlen.fs","20231113072026"
"GdP23","02","06","19","4","20231113072034-Zahlen.fs","20231113072811"
"GdP23","02","02","8","4","20231113072210-Numbers.fs","20231113072731"
"GdP23","02","02","13","4","20231113072333-Zahlen.fs","20231113072413"
"GdP23","02","02","8","4","20231113072744-Numbers.fs","20231113073412"
"GdP23","02","06","19","4","20231113072817-Zahlen.fs","20231113073824"
"GdP23","02","01","10","4","20231113073316-Gdp_02_04_text_Lee.txt","20231113073326"
"GdP23","02","06","19","4","20231113073927-Zahlen.fs","20231113074041"
"GdP23","02","02","13","4","20231113073943-Zahlen.fs","20231113074015"
"GdP23","02","02","13","4","20231113074506-Zahlen.fs","20231113075935"
"GdP23","02","02","13","4","20231113075942-Zahlen.fs","20231113081603"
"GdP23","02","02","13","4","20231113081608-GdP_Übungsblatt 2_Aufgabe 4_Lingling Li.fs","20231113081703"
"GdP23","02","02","13","4","20231113081708-Zahlen.fs","20231113082024"
"GdP23","02","07","10","4","20231113103952-Zahlen.fs","20231113104335"
"GdP23","02","07","18","2","20231113110441-Blatt2_Nr2_Wagner_Valentin.pdf","20231113111009"
"GdP23","02","07","18","3","20231113110446-Blatt2_Nr3_Wagner_Valentin.pdf","20231113112847"
"GdP23","02","05","2","2","20231113114352-Aufgabe 2.docx","20231113114551"
"GdP23","02","05","2","3","20231113114437-Aufgabe 3.docx","20231113114555"
"GdP23","02","10","3","4","20231113141113-Zahlen.fs","20231113141755"
"GdP23","02","09","18","4","20231113142649-Zahlen.fs","20241107212217"
"GdP23","02","10","3","4","20231113144442-Zahlen.fs","20231113144553"
"GdP23","02","10","3","4","20231113144556-Zahlen.fs","20231113144641"
"GdP23","02","10","3","4","20231113144654-Zahlen.fs","20231113144851"
"GdP23","02","10","3","4","20231113144855-Zahlen.fs","20231113144942"
"GdP23","02","10","3","4","20231113144942-Zahlen.fs","20231113144955"
"GdP23","02","10","3","4","20231113144957-Zahlen.fs","20231113145037"
"GdP23","02","10","3","4","20231113145040-Zahlen.fs","20231113145134"
"GdP23","02","10","3","4","20231113145134-Zahlen.fs","20231113145154"
"GdP23","02","10","3","4","20231113145157-Zahlen.fs","20231113145756"
"GdP23","02","10","3","4","20231113145759-Zahlen.fs","20231113150947"
"GdP23","02","10","3","4","20231113150950-Zahlen.fs","20231113151055"
"GdP23","02","10","3","4","20231113151055-Zahlen.fs","20231113151126"
"GdP23","02","10","3","4","20231113151129-Zahlen.fs","20231113151154"
"GdP23","02","10","3","4","20231113151310-Zahlen.fs","20231113151401"
"GdP23","02","07","13","4","20231113151847-Zahlen.fs","20231113152126"
"GdP23","02","09","17","4","20231113161928-Zahlen.fs","20231113162033"
"GdP23","02","11","5","4","20231113162255-Zahlen.fs","20231113163336"
"GdP23","02","07","7","4","20231113162851-Zahlen.fs","20231113163624"
"GdP23","02","11","5","4","20231113163342-Zahlen.fs","20231113163627"
"GdP23","02","07","11","2","20231113164557-IMG_4257.HEIC","20231113164620"
"GdP23","02","10","3","4","20231113170843-Zahlen.fs","20231113174608"
"GdP23","02","05","3","4","20231113171041-GDP_ABB_2_Zahlen_Nicolas_Born.fs","20231113171206"
"GdP23","02","05","3","2","20231113171346-GDP_ABB_2_Zahlen_Nicolas_Born.fs.pages","20231113171525"
"GdP23","02","05","3","2","20231113171537-GDP ABB 2 Nicolas Born.pdf","20231113171758"
"GdP23","02","05","18","4","20231113172357-Lösungen Aufgabe 4.fs","20231113172858"
"GdP23","02","05","18","4","20231113172858-Lösungen Aufgabe 4.fs","20231113173255"
"GdP23","02","05","18","4","20231113173603-Lösungen Aufgabe 4.fs","20231113173702"
"GdP23","02","05","14","2","20231113174206-uebung02 schoppel fabian.pdf","20231113174751"
"GdP23","02","05","14","3","20231113174236-uebung02 schoppel fabian.pdf","20231113174753"
"GdP23","02","10","3","4","20231113174615-Zahlen.fs","20231113174646"
"GdP23","02","10","3","4","20231113174721-Zahlen.fs","20231113174809"
"GdP23","02","09","17","4","20231113174738-Zahlen.fs","20231113175517"
"GdP23","02","05","14","2","20231113174801-uebung02 schoppel fabian.pdf","20231113174945"
"GdP23","02","10","3","4","20231113174809-Zahlen.fs","20231113174848"
"GdP23","02","05","14","3","20231113174813-uebung02 schoppel fabian.pdf","20231113174943"
"GdP23","02","05","14","2","20231113174953-uebung02.pdf","20231113175531"
"GdP23","02","05","14","3","20231113175041-uebung02.pdf","20231113175130"
"GdP23","02","05","18","4","20231113175231-Lösungen Aufgabe 4.fs","20231113175333"
"GdP23","02","05","18","4","20231113175520-Lösungen Aufgabe 4.fs","20231113180126"
"GdP23","02","05","14","2","20231113175520-uebung02 schoppel fabian.pdf","20231113175530"
"GdP23","02","09","17","4","20231113175524-Zahlen.fs","20231113180642"
"GdP23","02","11","12","4","20231113175534-Zahlen.fs","20231114225447"
"GdP23","02","05","14","2","20231113175551-uebung02 schoppel fabian.pdf","20231113175611"
"GdP23","02","10","3","4","20231113180037-Zahlen.fs","20231113180059"
"GdP23","02","10","3","4","20231113180059-Zahlen.fs","20231113180156"
"GdP23","02","05","18","4","20231113180259-Lösungen Aufgabe 4.fs","20231114154012"
"GdP23","02","09","17","4","20231113180648-Zahlen.fs","20231113180917"
"GdP23","02","09","17","4","20231113180923-Zahlen.fs","20231113181437"
"GdP23","02","09","17","4","20231113181443-Zahlen.fs","20231113181825"
"GdP23","02","08","12","4","20231113183242-Mini.fs","20231113183401"
"GdP23","02","08","12","4","20231113183242-Zahlen.fs","20231113183503"
"GdP23","02","08","12","4","20231113183242-Zahlen.fsproj","20231113183403"
"GdP23","02","08","12","4","20231113183242-Zahlen.AssemblyInfo.fs","20231113183358"
"GdP23","02","08","12","4","20231113183242-Zahlen.AssemblyInfoInputs.cache","20231113183355"
"GdP23","02","08","12","4","20231113183242-Zahlen.fsproj.AssemblyReference.cache","20231113183406"
"GdP23","02","08","12","4","20231113183242-Zahlen.fsproj.FileListAbsolute.txt","20231113183408"
"GdP23","02","11","15","4","20231113185408-Zahlen.fs","20231113185946"
"GdP23","02","09","4","4","20231113185623-Zahlen.fs","20231113190205"
"GdP23","02","11","15","4","20231113185832-Zahlen Übung.fs","20231113185911"
"GdP23","02","11","15","4","20231113185911-Zahlen Übung.fs","20231113190210"
"GdP23","02","11","15","4","20231113190221-Zahlen Übung.fs","20231113190608"
"GdP23","02","09","4","4","20231113190234-Zahlen.fs","20231113191310"
"GdP23","02","11","15","4","20231113190621-Zahlen Übung.fs","20231113190957"
"GdP23","02","09","4","4","20231113191314-Zahlen.fs","20231113191415"
"GdP23","02","09","4","4","20231113191420-Zahlen.fs","20231113191546"
"GdP23","02","09","4","4","20231113191603-Zahlen.fs","20231113192143"
"GdP23","02","09","4","4","20231113192147-Zahlen.fs","20231113192236"
"GdP23","02","09","13","2","20231113194422-GDP Übungen Aufgabe 2.pdf","20231113195438"
"GdP23","02","09","13","3","20231113194433-GDP Übungen Aufgabe 3.pdf","20231113194502"
"GdP23","02","08","17","4","20231113211034-Zahlen.fs","20231113211200"
"GdP23","02","08","17","4","20231113211204-Zahlen.fs","20231113211534"
"GdP23","02","08","13","4","20231113211307-Zahlen Blatt2 A4 Fabian Reinecke.fs","20231113211556"
"GdP23","02","08","17","4","20231113211537-Zahlen.fs","20231113213510"
"GdP23","02","07","15","4","20231113213359-Zahlen.fs","20231113213849"
"GdP23","02","08","17","4","20231113213516-Zahlen.fs","20231113214656"
"GdP23","02","08","17","4","20231113214704-Zahlen.fs","20231113215013"
"GdP23","02","07","2","4","20231113222803-Zahlen.fs","20231113223548"
"GdP23","02","07","17","4","20231114015457-Zahlen.fs","20231114052616"
"GdP23","02","07","17","4","20231114052639-Zahlen.fs","20231114052806"
"GdP23","02","07","17","4","20231114052825-Zahlen.fs","20231114053408"
"GdP23","02","07","17","4","20231114053550-Zahlen.fs","20231114053633"
"GdP23","02","07","17","4","20231114053639-Zahlen.fs","20231114053842"
"GdP23","02","07","17","4","20231114053909-Zahlen.fs","20231114055746"
"GdP23","02","07","17","4","20231114055751-Zahlen.fs","20231114062849"
"GdP23","02","08","2","4","20231114103503-Zahlen.fs","20231118171532"
"GdP23","02","08","15","2","20231114160153-IMG_20231114_160013614_HDR.jpg","20231114160255"
"GdP23","02","11","3","4","20231114181246-Zahlen.fs","20231114181321"
"GdP23","02","11","3","4","20231114181325-Zahlen.fs","20231114181427"
"GdP23","02","11","3","4","20231114181433-Zahlen.fs","20231114181657"
"GdP23","02","11","3","4","20231114182132-Zahlen.fs","20231114182650"
"GdP23","02","11","3","4","20231114182658-Zahlen.fs","20231114183413"
"GdP23","02","11","3","4","20231114183419-Zahlen.fs","20231114183551"
"GdP23","02","11","3","4","20231114183601-Zahlen.fs","20231114183616"
"GdP23","02","11","3","4","20231114183622-Zahlen.fs","20231114184128"
"GdP23","02","11","3","4","20231114184135-Zahlen.fs","20231114184454"
"GdP23","02","11","3","4","20231114184500-Zahlen.fs","20231114184824"
"GdP23","02","11","3","4","20231114184832-Zahlen.fs","20231114184912"
"GdP23","02","11","3","2","20231114191257-DB - Better-than-Default Transfer Values.rar","20231114191303"
"GdP23","02","11","15","2","20231114220137-Info Übungen 02.docx","20231114220647"
"GdP23","02","11","15","3","20231114220153-Info Übungen 02.docx","20231114220640"
"GdP23","02","11","6","4","20231114231635-Zahlen.fs","20231114231824"
"GdP23","02","11","6","4","20231114231824-Zahlen.fs","20231114231921"
"GdP23","02","11","6","4","20231114231824-Mini.fs","20231114231916"
"GdP23","02","11","6","4","20231114231825-Zahlen.fsproj","20231114231924"
"GdP23","02","11","6","4","20231114231934-Zahlen.fs","20231114232046"
"GdP23","02","11","6","4","20231114231934-Mini.fs","20231114232041"
"GdP23","02","11","6","4","20231114231934-Zahlen.fsproj","20231114232049"
"GdP23","02","11","6","4","20231114232112-Zahlen.fs","20231114232457"
"GdP23","02","10","13","4","20231114232405-Übungsblatt 2 Aufgabe 4.fs","20231115134102"
"GdP23","02","09","1","2","20231114232444-Ubungen_GdP_02_B02_A1.pdf","20231115244337"
"GdP23","02","09","1","3","20231114232457-Ubungen_GdP_02_B02_A1.pdf","20231114232622"
"GdP23","02","09","18","2","20231114232540-Aufgabe2.pdf","20231115244633"
"GdP23","02","09","18","3","20231114232543-Aufgabe3.pdf","20231115244635"
"GdP23","02","09","1","3","20231114232634-Ubungen_GdP_02_B02_A2.pdf","20231115244340"
"GdP23","02","10","19","4","20231114233518-Zahlen.fs","20231114233857"
"GdP23","02","10","19","4","20231114233857-Zahlen.fs","20231114234138"
"GdP23","02","10","19","4","20231114234138-Zahlen.fs","20231114234645"
"GdP23","02","10","19","4","20231114234645-Zahlen.fs","20231114235801"
"GdP23","02","08","5","2","20231114235002-übung 2_ Aufagaben2&3.pdf","20231114235105"
"GdP23","02","08","5","3","20231114235011-übung 2_ Aufagaben2&3.pdf","20231114235108"
"GdP23","02","10","4","4","20231115243950-Zahlen.fs","20231115244257"
"GdP23","02","08","9","4","20231115245247-Zahlen.fs","20231115245327"
"GdP23","02","08","9","4","20231115011628-Zahlen.fs","20231115014608"
"GdP23","02","10","5","3","20231115014233-Aufgabe 3.2. GdP.pdf","20231115033418"
"GdP23","02","10","9","4","20231115015506-Zahlen.fs","20231115015635"
"GdP23","02","09","11","4","20231115022207-Zahlen1.fs","20231115022330"
"GdP23","02","09","11","4","20231115023347-Aufgabe-02-4.zip","20231115023440"
"GdP23","02","09","11","4","20231115023958-Zahlen2.fs","20231115024042"
"GdP23","02","09","11","4","20231115024042-Zahlen2.fs","20231115024052"
"GdP23","02","10","4","4","20231115025509-Zahlen.fs","20231115025634"
"GdP23","02","10","4","4","20231115025509-Mini.fs","20231115025611"
"GdP23","02","10","4","4","20231115025510-Zahlen.AssemblyInfo.fs","20231115025615"
"GdP23","02","10","4","4","20231115025510-Zahlen.fsproj","20231115025624"
"GdP23","02","10","4","4","20231115025510-Zahlen.AssemblyInfoInputs.cache","20231115025619"
"GdP23","02","10","4","4","20231115025510-Zahlen.fsproj.AssemblyReference.cache","20231115025627"
"GdP23","02","10","4","3","20231115031504-Aufgabe3 Übungsblatt2.pdf","20231115031733"
"GdP23","02","09","11","4","20231115032734-Screenshot_20231115_005513_Zoom.jpg","20231115032813"
"GdP23","02","09","11","2","20231115041713-17000181804204269684046382499411.jpg","20231115041732"
"GdP23","02","11","9","2","20231115043733-IMG-20231111-WA0007.jpg","20231115043924"
"GdP23","02","11","9","2","20231115043758-Aufgabe 2.pdf","20231115043835"
"GdP23","02","09","12","4","20231115050222-Zahlen.fs","20231115050303"
"GdP23","02","09","12","4","20231115050357-Zahlen.fs","20231115050857"
"GdP23","02","09","12","4","20231115050903-Zahlen.fs","20231115051026"
"GdP23","02","09","12","4","20231115051030-Zahlen.fs","20231115051152"
"GdP23","02","09","12","4","20231115051156-Zahlen.fs","20231115051318"
"GdP23","02","09","12","4","20231115051322-Zahlen.fs","20231115052047"
"GdP23","02","09","12","4","20231115052056-Zahlen.fs","20231115052145"
"GdP23","02","09","12","4","20231115052149-Zahlen.fs","20231115052317"
"GdP23","02","09","12","4","20231115052322-Zahlen.fs","20231115052411"
"GdP23","02","09","12","4","20231115052416-Zahlen.fs","20231115052432"
"GdP23","02","09","12","4","20231115053022-zaahlen.fs","20231115053151"
"GdP23","02","09","12","4","20231115053156-zaahlen.fs","20231115053240"
"GdP23","02","09","12","4","20231115053315-zaahlen.fs","20231115053339"
"GdP23","02","09","12","4","20231115053455-zaahlen.fs","20231115053630"
"GdP23","02","09","12","4","20231115053636-zaahlen.fs","20231115053739"
"GdP23","02","09","12","4","20231115053743-zaahlen.fs","20231115054258"
"GdP23","02","09","12","4","20231115054303-zaahlen.fs","20231115054451"
"GdP23","02","08","5","4","20231115072754-Zahlen.fsproj","20231115073027"
"GdP23","02","08","5","4","20231115073043-Zahlen.fs","20231115073353"
"GdP23","02","08","5","4","20231115073405-Zahlen.fs","20231115075256"
"GdP23","02","11","2","3","20231115075111-Aufgabe 2.3.pdf","20231115075845"
"GdP23","02","11","2","4","20231115075124-Aufgabe 2.4.fs","20231115075400"
"GdP23","02","08","5","4","20231115075256-Zahlen.fs","20231115075513"
"GdP23","02","11","2","4","20231115075405-Aufgabe 2.4.fs","20231115075600"
"GdP23","02","08","5","4","20231115075524-Zahlen.fs","20231115075654"
"GdP23","02","11","2","3","20231115075606-Aufgabe 2.4.fs","20231115075902"
"GdP23","02","08","5","4","20231115075706-Zahlen.fs","20231115080038"
"GdP23","02","11","2","3","20231115075853-Zahlen.fs","20231115075908"
"GdP23","02","08","5","4","20231115080050-Zahlen.fs","20231115080355"
"GdP23","02","08","5","4","20231115080355-Zahlen.fs","20231115080527"
"GdP23","02","08","5","4","20231115080546-Zahlen.fs","20231115080810"
"GdP23","02","08","5","4","20231115080823-Zahlen.fs","20231115081137"
"GdP23","02","10","13","4","20231115134119-Übungsblatt 2 Aufgabe 4.fs","20231115134413"
"GdP23","02","10","13","4","20231115134413-Übungsblatt 2 Aufgabe 4.fs","20231115134459"
"GdP23","02","10","13","4","20231115134509-Übungsblatt 2 Aufgabe 4.fs","20231115134850"
"GdP23","02","10","13","4","20231115135001-Zahlen.fs","20231115135657"
"GdP23","02","09","15","4","20231115161105-Aufgabe-02-4.zip","20231115161211"
"GdP23","02","09","15","4","20231115161207-Zahlen.fs","20231115161226"
"GdP23","02","09","15","4","20231115161258-Zahlen.fs","20231115161343"
"GdP23","02","10","20","2","20231115170836-Document.pdf","20231115170917"
"GdP23","03","04","19","2","20231116242613-Peano.fs","20231116145511"
"GdP23","03","04","19","3","20231116243157-Leibniz.fs","20231120141308"
"GdP23","03","07","18","2","20231116082020-Peano.fs","20231116085016"
"GdP23","03","07","18","3","20231116082051-Leibniz.fs","20231116085018"
"GdP23","03","02","14","2","20231116112610-Peano.fs","20231116112653"
"GdP23","03","09","4","2","20231116121215-Peano.fs","20231116121341"
"GdP23","03","09","4","2","20231116121344-Peano.fs","20231117204440"
"GdP23","03","11","18","2","20231116145046-Peano.fs","20231121101400"
"GdP23","03","04","19","2","20231116145511-Peano.fs","20231116145854"
"GdP23","03","11","18","3","20231116150548-Leibniz.fs","20231116151220"
"GdP23","03","09","16","4","20231116152217-Entwurfsmuster.fsproj","20231116152239"
"GdP23","03","09","16","2","20231116152243-Entwurfsmuster.fsproj","20231116152323"
"GdP23","03","09","16","2","20231116152326-Entwurfsmuster.fs","20231116152422"
"GdP23","03","05","15","2","20231116155252-Peano.fs","20231116155614"
"GdP23","02","09","16","4","20231116164509-Zahlen.fs","20231116164734"
"GdP23","02","09","16","4","20231116164734-Zahlen.fs","20231116165258"
"GdP23","03","05","1","3","20231116170002-Leibniz.fs","20231116170052"
"GdP23","03","02","15","2","20231116170607-Peano.fs","20231116171109"
"GdP23","03","01","1","2","20231116184316-Peano.fs","20231116184400"
"GdP23","02","08","t","4","20231116201016-Zahlen.fs","20231116201246"
"GdP23","02","08","t","4","20231116201246-Zahlen.fs","20231116201448"
"GdP23","02","08","t","4","20231116201448-Zahlen.fs","20231116201545"
"GdP23","03","09","4","3","20231117082642-Leibniz.fs","20231117082753"
"GdP23","03","09","4","3","20231117082916-Leibniz.fs","20231117083101"
"GdP23","03","08","6","2","20231117082934-Peano.fs","20231117083246"
"GdP23","03","08","6","2","20231117083302-Peano.fs","20231117083513"
"GdP23","02","11","t","4","20231117104101-Zahlen.fs","20231117104209"
"GdP23","03","01","4","2","20231117124726-Peano.fs","20231117124933"
